image,imageTag,imageDigest,platform,hasFix,cve,cveReferences,highestSeverity,vulnerableVersions,fixedVersions,cvePublished,cveLastModified,artifactNames,artifactTypes,artifactPaths,severities,cvssBaseScores,highestCvssBaseScore,cvssExploitabilityScores,highestCvssExploitabilityScore,cvssImpactScores,highestCvssImpactScore,cvssVectors,exploitDBRefs,vulnerableBuildSteps,vulnerableLayerNumbers,baseLayerVulnerability,notes,scannerHits,tags
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-21365","https://nvd.nist.gov/vuln/detail/CVE-2022-21365 - twistlock","medium","1.8.0","17.0.2","2022-01-19",,"java","app","/opt/ibm/java/jre/bin/java","medium - twistlock","5.3 - twistlock","5.3",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L",,"22","0","true",,"twistlock","nvd-status(analyzed)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-21476","https://nvd.nist.gov/vuln/detail/CVE-2022-21476 - twistlock","high","1.8.0","18.0.1","2022-04-19",,"java","app","/opt/ibm/java/jre/bin/java","high - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N",,"22","0","true",,"twistlock","nvd-status(analyzed)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-21540","https://nvd.nist.gov/vuln/detail/CVE-2022-21540 - twistlock","medium","1.8.0","19","2022-07-19",,"java","app","/opt/ibm/java/jre/bin/java","medium - twistlock","5.3 - twistlock","5.3",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N",,"22","0","true",,"twistlock","nvd-status(modified)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-21541","https://nvd.nist.gov/vuln/detail/CVE-2022-21541 - twistlock","medium","1.8.0","19","2022-07-19",,"java","app","/opt/ibm/java/jre/bin/java","medium - twistlock","5.9 - twistlock","5.9",,,,,"CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N",,"22","0","true",,"twistlock","nvd-status(modified)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-23221","https://nvd.nist.gov/vuln/detail/CVE-2022-23221 - twistlock","critical","1.4.197","2.1.210","2022-01-21",,"h2","jar","/u001/wildfly/modules/system/layers/base/com/h2database/h2/main/h2-1.4.197.jar","critical - twistlock","9.8 - twistlock","9.8",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,"84","54","false",,"twistlock","nvd-status(modified)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-23437","https://nvd.nist.gov/vuln/detail/CVE-2022-23437 - twistlock","medium","2.12.0.SP03","2.12.2","2022-01-27",,"xercesImpl","jar","/u001/wildfly/modules/system/layers/base/org/apache/xerces/main/xercesImpl-2.12.0.SP03.jar","medium - twistlock","6.5 - twistlock","6.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H",,"84","54","false",,"twistlock","nvd-status(analyzed)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-25857","https://nvd.nist.gov/vuln/detail/CVE-2022-25857 - twistlock","high","1.27;1.29","1.31","2022-08-30",,"snakeyaml","jar","/u001/ejbca/dist/ejbca.ear/snakeyaml-1.27.jar;/u001/wildfly/modules/system/layers/base/org/yaml/snakeyaml/main/snakeyaml-1.29.jar","high - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"86;84","56;54","false",,"twistlock","nvd-status(analyzed)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-26488","https://nvd.nist.gov/vuln/detail/CVE-2022-26488 - twistlock","high","2.7.5","3.10.3","2022-03-10",,"python","app","/usr/bin/python2.7","high - twistlock","7 - twistlock","7",,,,,"CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H",,"35","6","true",,"twistlock","nvd-status(analyzed)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-2764","https://nvd.nist.gov/vuln/detail/CVE-2022-2764 - twistlock","medium","2.2.19.Final","2.2.24","2022-09-01",,"undertow-core","jar","/u001/wildfly/modules/system/layers/base/io/undertow/core/main/undertow-core-2.2.19.Final.jar","medium - twistlock","4.9 - twistlock","4.9",,,,,"CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H",,"84","54","false",,"twistlock","nvd-status(analyzed)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-3143","https://nvd.nist.gov/vuln/detail/CVE-2022-3143 - twistlock","high","1.19.1.Final","1.20.3.Final","2023-01-13",,"wildfly-elytron","jar","/u001/wildfly/bin/client/jboss-client.jar","high - twistlock","7.4 - twistlock","7.4",,,,,"CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N",,"84","54","false",,"twistlock","nvd-status(analyzed)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-3171","https://nvd.nist.gov/vuln/detail/CVE-2022-3171 - twistlock","medium","3.19.2","3.21.7","2022-10-04",,"protobuf-java","jar","/u001/wildfly/modules/system/layers/base/com/google/protobuf/main/protobuf-java-3.19.2.jar","medium - twistlock","5.7 - twistlock","5.7",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"84","54","false",,"twistlock","nvd-status(modified)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-33980","https://nvd.nist.gov/vuln/detail/CVE-2022-33980 - twistlock","critical","2.7","2.8","2022-07-06",,"commons-configuration2","jar","/u001/ejbca/dist/ejbca.ear/commons-configuration2-2.7.jar","critical - twistlock","9.8 - twistlock","9.8",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,"86","56","false",,"twistlock","nvd-status(analyzed)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-34169","https://nvd.nist.gov/vuln/detail/CVE-2022-34169 - twistlock","high","1.8.0;2.7.1.jbossorg-6","19;2.7.3","2022-07-19",,"java;xalan","app;jar","/opt/ibm/java/jre/bin/java;/u001/wildfly/modules/system/layers/base/org/apache/xalan/main/xalan-2.7.1.jbossorg-6.jar","high - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N",,"22;84","0;54","true;false",,"twistlock","nvd-status(modified)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-3509","https://nvd.nist.gov/vuln/detail/CVE-2022-3509 - twistlock","high","3.19.2","3.21.7","2022-12-12",,"protobuf-java","jar","/u001/wildfly/modules/system/layers/base/com/google/protobuf/main/protobuf-java-3.19.2.jar","high - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"84","54","false",,"twistlock","nvd-status(analyzed)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-3510","https://nvd.nist.gov/vuln/detail/CVE-2022-3510 - twistlock","high","3.19.2","3.21.7","2022-12-12",,"protobuf-java","jar","/u001/wildfly/modules/system/layers/base/com/google/protobuf/main/protobuf-java-3.19.2.jar","high - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"84","54","false",,"twistlock","nvd-status(analyzed)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-35278","https://nvd.nist.gov/vuln/detail/CVE-2022-35278 - twistlock","medium","2.19.1","2.24.0","2022-08-23",,"artemis-jms-client;artemis-server","jar","/u001/wildfly/modules/system/layers/base/org/apache/activemq/artemis/main/artemis-jms-client-2.19.1.jar;/u001/wildfly/modules/system/layers/base/org/apache/activemq/artemis/main/artemis-server-2.19.1.jar","medium - twistlock","6.1 - twistlock","6.1",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N",,"84","54","false",,"twistlock","nvd-status(analyzed)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-36033","https://nvd.nist.gov/vuln/detail/CVE-2022-36033 - twistlock","medium","1.14.2","1.15.3","2022-08-29",,"jsoup","jar","/u001/wildfly/modules/system/layers/base/org/jsoup/main/jsoup-1.14.2.jar","medium - twistlock","6.1 - twistlock","6.1",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N",,"84","54","false",,"twistlock","nvd-status(analyzed)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-38749","https://nvd.nist.gov/vuln/detail/CVE-2022-38749 - twistlock","medium","1.27;1.29","1.31","2022-09-05",,"snakeyaml","jar","/u001/ejbca/dist/ejbca.ear/snakeyaml-1.27.jar;/u001/wildfly/modules/system/layers/base/org/yaml/snakeyaml/main/snakeyaml-1.29.jar","medium - twistlock","6.5 - twistlock","6.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,"86;84","56;54","false",,"twistlock","nvd-status(modified)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-38750","https://nvd.nist.gov/vuln/detail/CVE-2022-38750 - twistlock","medium","1.27;1.29","1.31","2022-09-05",,"snakeyaml","jar","/u001/ejbca/dist/ejbca.ear/snakeyaml-1.27.jar;/u001/wildfly/modules/system/layers/base/org/yaml/snakeyaml/main/snakeyaml-1.29.jar","medium - twistlock","5.5 - twistlock","5.5",,,,,"CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H",,"86;84","56;54","false",,"twistlock","nvd-status(modified)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-38751","https://nvd.nist.gov/vuln/detail/CVE-2022-38751 - twistlock","medium","1.27;1.29","1.31","2022-09-05",,"snakeyaml","jar","/u001/ejbca/dist/ejbca.ear/snakeyaml-1.27.jar;/u001/wildfly/modules/system/layers/base/org/yaml/snakeyaml/main/snakeyaml-1.29.jar","medium - twistlock","6.5 - twistlock","6.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,"86;84","56;54","false",,"twistlock","nvd-status(modified)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-38752","https://nvd.nist.gov/vuln/detail/CVE-2022-38752 - twistlock","medium","1.27;1.29","1.32","2022-09-05",,"snakeyaml","jar","/u001/ejbca/dist/ejbca.ear/snakeyaml-1.27.jar;/u001/wildfly/modules/system/layers/base/org/yaml/snakeyaml/main/snakeyaml-1.29.jar","medium - twistlock","6.5 - twistlock","6.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,"86;84","56;54","false",,"twistlock","nvd-status(modified)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-40151","https://nvd.nist.gov/vuln/detail/CVE-2022-40151 - twistlock","high","1.4.19","1.4.20","2022-09-16",,"xstream","jar","/u001/ejbca/dist/ejbca.ear/xstream-1.4.19.jar","high - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"86","56","false",,"twistlock","nvd-status(analyzed)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-40152","https://nvd.nist.gov/vuln/detail/CVE-2022-40152 - twistlock","high","5.0.3;6.2.8;1.4.19","6.4.0;1.4.20","2022-09-16",,"woodstox-core;xstream","jar","/u001/ejbca/dist/ejbca-ws-cli/lib/woodstox-core-5.0.3.jar;/u001/wildfly/modules/system/layers/base/org/codehaus/woodstox/main/woodstox-core-6.2.8.jar;/u001/ejbca/dist/ejbca.ear/xstream-1.4.19.jar","medium - twistlock;high - twistlock","6.5 - twistlock;7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"86;84","56;54","false",,"twistlock","nvd-status(analyzed)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-41854","https://nvd.nist.gov/vuln/detail/CVE-2022-41854 - twistlock","medium","1.27;1.29","1.32","2022-11-11",,"snakeyaml","jar","/u001/ejbca/dist/ejbca.ear/snakeyaml-1.27.jar;/u001/wildfly/modules/system/layers/base/org/yaml/snakeyaml/main/snakeyaml-1.29.jar","medium - twistlock","6.5 - twistlock","6.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H",,"86;84","56;54","false",,"twistlock","nvd-status(modified)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-41966","https://nvd.nist.gov/vuln/detail/CVE-2022-41966 - twistlock","high","1.4.19","1.4.20","2022-12-28",,"xstream","jar","/u001/ejbca/dist/ejbca.ear/xstream-1.4.19.jar","high - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"86","56","false",,"twistlock","nvd-status(analyzed)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-42003","https://nvd.nist.gov/vuln/detail/CVE-2022-42003 - twistlock","high","2.11.3;2.13.3","2.13.4.1","2022-10-02",,"jackson-databind","jar","/u001/ejbca/dist/ejbca.ear/jackson-databind-2.11.3.jar;/u001/wildfly/bin/client/jboss-client.jar","high - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"86;84","56;54","false",,"twistlock","nvd-status(modified)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-42004","https://nvd.nist.gov/vuln/detail/CVE-2022-42004 - twistlock","high","2.11.3;2.13.3","2.13.4","2022-10-02",,"jackson-databind","jar","/u001/ejbca/dist/ejbca.ear/jackson-databind-2.11.3.jar;/u001/wildfly/bin/client/jboss-client.jar","high - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"86;84","56;54","false",,"twistlock","nvd-status(analyzed)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-45047","https://nvd.nist.gov/vuln/detail/CVE-2022-45047 - twistlock","critical","2.7.0","2.9.2","2022-11-16",,"sshd-common","jar","/u001/wildfly/modules/system/layers/base/org/apache/sshd/main/sshd-common-2.7.0.jar","critical - twistlock","9.8 - twistlock","9.8",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,"84","54","false",,"twistlock","nvd-status(analyzed)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-45787","https://nvd.nist.gov/vuln/detail/CVE-2022-45787 - twistlock","medium","0.8.7","0.8.9","2023-01-06",,"apache-mime4j-storage","jar","/u001/wildfly/modules/system/layers/base/org/apache/james/mime4j/main/apache-mime4j-storage-0.8.7.jar","medium - twistlock","5.5 - twistlock","5.5",,,,,"CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N",,"84","54","false",,"twistlock","nvd-status(analyzed)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-45868","https://nvd.nist.gov/vuln/detail/CVE-2022-45868 - twistlock","high","1.4.197","2.2.220","2022-11-23",,"h2","jar","/u001/wildfly/modules/system/layers/base/com/h2database/h2/main/h2-1.4.197.jar","high - twistlock","7.8 - twistlock","7.8",,,,,"CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,"84","54","false",,"twistlock","nvd-disputed;nvd-status(modified)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-46363","https://nvd.nist.gov/vuln/detail/CVE-2022-46363 - twistlock","high","3.3.12","3.5.5","2022-12-13",,"cxf-core","jar","/u001/ejbca/dist/ejbca-ws-cli/lib/cxf-core-3.3.12.jar","high - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N",,"86","56","false",,"twistlock","nvd-status(analyzed)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2022-46364","https://nvd.nist.gov/vuln/detail/CVE-2022-46364 - twistlock","critical","3.3.12","3.5.5","2022-12-13",,"cxf-core","jar","/u001/ejbca/dist/ejbca-ws-cli/lib/cxf-core-3.3.12.jar","critical - twistlock","9.8 - twistlock","9.8",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,"86","56","false",,"twistlock","nvd-status(analyzed)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2023-0833","https://nvd.nist.gov/vuln/detail/CVE-2023-0833 - twistlock","medium","3.14.9","4.9.2","2023-09-27",,"okhttp","jar","/u001/wildfly/modules/system/layers/base/com/squareup/okhttp3/main/okhttp-3.14.9.jar","medium - twistlock","5.5 - twistlock","5.5",,,,,"CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N",,"84","54","false",,"twistlock","nvd-status(analyzed)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2023-1108","https://nvd.nist.gov/vuln/detail/CVE-2023-1108 - twistlock","high","2.2.19.Final","2.3.5","2023-09-14",,"undertow-core","jar","/u001/wildfly/modules/system/layers/base/io/undertow/core/main/undertow-core-2.2.19.Final.jar","high - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"84","54","false",,"twistlock","nvd-status(awaiting analysis)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2023-1370","https://nvd.nist.gov/vuln/detail/CVE-2023-1370 - twistlock","high","2.4.8;2.4.7","2.4.9","2023-03-23",,"json-smart","jar","/u001/ejbca/dist/ejbca.ear/json-smart-2.4.8.jar;/u001/ejbca/dist/ejbca.ear/nimbus-jose-jwt-9.21.jar","high - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"86","56","false",,"twistlock","nvd-status(analyzed)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2023-24998","https://nvd.nist.gov/vuln/detail/CVE-2023-24998 - twistlock","high","1.4","1.5","2023-02-20",,"commons-fileupload","jar","/u001/ejbca/dist/ejbca.ear/commons-fileupload-1.4.jar","high - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"86","56","false",,"twistlock","nvd-status(undergoing analysis)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","No","CVE-2023-28322","https://access.redhat.com/security/cve/CVE-2023-28322 - twistlock","low","7.29.0-59.el7_9.2",,"2023-05-26",,"curl;libcurl","os",,"low - twistlock","3.7 - twistlock","3.7",,,,,"CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:N/A:N",,"35","6","true",,"twistlock","nvd-status(undergoing analysis)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2023-2976","https://nvd.nist.gov/vuln/detail/CVE-2023-2976 - twistlock","high","28.0-jre;31.1-jre","32.0.0","2023-06-14",,"guava","jar","/u001/ejbca/dist/ejbca.ear/guava-28.0.jar;/u001/wildfly/modules/system/layers/base/com/google/guava/main/guava-31.1-jre.jar","high - twistlock","7.1 - twistlock","7.1",,,,,"CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N",,"86;84","56;54","false",,"twistlock","nvd-status(awaiting analysis)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","No","CVE-2023-31484","https://access.redhat.com/security/cve/CVE-2023-31484 - twistlock","medium","5.16.3-299.el7_9;1.04-299.el7_9",,"2023-04-29",,"perl;perl-Pod-Escapes;perl-libs;perl-macros","os",,"medium - twistlock","7.4 - twistlock","7.4",,,,,"CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H",,"36","7","true",,"twistlock","nvd-status(awaiting analysis)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2023-31582","https://nvd.nist.gov/vuln/detail/CVE-2023-31582 - twistlock","high","0.7.11","0.9.3","2023-10-25",,"jose4j","jar","/u001/wildfly/modules/system/layers/base/org/bitbucket/jose4j/main/jose4j-0.7.11.jar","high - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N",,"84","54","false",,"twistlock","nvd-status(undergoing analysis)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","Yes","CVE-2023-3223","https://nvd.nist.gov/vuln/detail/CVE-2023-3223 - twistlock","high","2.2.19.Final","2.2.24","2023-09-27",,"undertow-core","jar","/u001/wildfly/modules/system/layers/base/io/undertow/core/main/undertow-core-2.2.19.Final.jar","high - twistlock","7.5 - twistlock","7.5",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,"84","54","false",,"twistlock","nvd-status(analyzed)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","No","CVE-2023-33201","https://nvd.nist.gov/vuln/detail/CVE-2023-33201 - twistlock","medium","1.69",,"2023-07-05",,"bcprov-jdk15on","jar","/u001/wildfly/modules/system/layers/base/org/bouncycastle/bcprov/main/bcprov-jdk15on-1.69.jar","medium - twistlock","5.3 - twistlock","5.3",,,,,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N",,"84","54","false",,"twistlock","nvd-status(awaiting analysis)"
"automation-saas-platform-m360-cicd-argocd-ejbca-build-2.0.70","2.0.70","sha256:89e39802dff88c90108461015970fe60821a46c377716d7800e93b3804d97426","linux:amd64:","No","CVE-2023-33202","https://nvd.nist.gov/vuln/detail/CVE-2023-33202 - twistlock","medium","1.69",,"2023-11-23",,"bcprov-jdk15on","jar","/u001/wildfly/modules/system/layers/base/org/bouncycastle/bcprov/main/bcprov-jdk15on-1.69.jar","medium - twistlock","5.5 - twistlock","5.5",,,,,"CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H",,"84","54","false",,"twistlock","nvd-status(awaiting analysis)"
